City,Color,Count
Marseille,Rouge,40
Montpellier,Rouge,40
Nice,Vert,55
Strasbourg,Jaune,87
Toulouse,Vert,96
Toulouse,Bleu,59
Lyon,Jaune,74
Strasbourg,Rouge,59
Bordeaux,Bleu,31
Lille,Jaune,94
Strasbourg,Bleu,47
Paris,Rouge,25
Marseille,Orange,45
Paris,Marron,44
Strasbourg,Vert,69
Montpellier,Rouge,41
Lille,Marron,62
Lille,Rouge,73
Paris,Vert,53
Nice,Jaune,76
Avignon,Marron,41
Marseille,Rouge,66
Lyon,Bleu,92
Paris,Jaune,71
Nice,Vert,41
Strasbourg,Bleu,49
Lyon,Jaune,35
Toulouse,Orange,52
Marseille,Orange,12
Avignon,Orange,11
Avignon,Vert,49
Bordeaux,Vert,57
Toulouse,Rouge,26
Montpellier,Rouge,51
Lyon,Jaune,78
Paris,Bleu,91
Toulouse,Marron,19
Bordeaux,Marron,54
Strasbourg,Orange,52
Nice,Rouge,44
Paris,Bleu,10
Nice,Bleu,23
Lyon,Orange,78
Toulouse,Orange,68
Lille,Marron,78
Lille,Orange,78
Avignon,Marron,93
Lyon,Bleu,72
Paris,Jaune,81
Nice,Jaune,72
Lille,Marron,65
Lille,Jaune,34
Montpellier,Orange,36
Marseille,Marron,25
Toulouse,Vert,23
Strasbourg,Orange,93
Lille,Vert,28
Toulouse,Vert,43
Toulouse,Vert,87
Avignon,Jaune,48
Marseille,Rouge,65
Lyon,Marron,61
Nice,Rouge,92
Lille,Orange,77
Nice,Marron,65
Avignon,Bleu,100
Lyon,Vert,53
Nice,Bleu,23
Marseille,Marron,53
Paris,Jaune,33
Lille,Rouge,39
Toulouse,Vert,75
Strasbourg,Orange,89
Lille,Rouge,76
Paris,Vert,61
Paris,Marron,66
Nice,Orange,62
Marseille,Marron,93
Montpellier,Bleu,64
Nice,Vert,96
Lille,Jaune,40
Avignon,Orange,74
Montpellier,Jaune,53
Toulouse,Bleu,47
Lille,Vert,44
Toulouse,Vert,94
Avignon,Marron,45
Strasbourg,Marron,55
Lyon,Bleu,23
Avignon,Vert,80
Lyon,Orange,20
Avignon,Orange,69
Lyon,Rouge,38
Lille,Marron,41
Lille,Jaune,61
Marseille,Orange,72
Strasbourg,Rouge,47
Toulouse,Vert,14
Avignon,Marron,63
Nice,Rouge,54
Toulouse,Rouge,97
Montpellier,Vert,56
Montpellier,Jaune,15
Paris,Bleu,10
Lille,Marron,56
Strasbourg,Marron,96
Lille,Vert,61
Lyon,Orange,25
Montpellier,Marron,85
Toulouse,Bleu,68
Avignon,Bleu,92
Paris,Jaune,89
Strasbourg,Bleu,56
Paris,Vert,95
Toulouse,Bleu,74
Toulouse,Orange,39
Strasbourg,Jaune,22
Paris,Bleu,13
Lyon,Vert,45
Nice,Orange,78
Strasbourg,Bleu,99
Lille,Orange,81
Bordeaux,Vert,38
Montpellier,Marron,33
Strasbourg,Marron,33
Lille,Bleu,89
Lyon,Orange,65
Bordeaux,Rouge,10
Nice,Vert,92
Montpellier,Jaune,10
Bordeaux,Rouge,74
Lille,Marron,30
Paris,Marron,78
Avignon,Rouge,36
Lyon,Jaune,33
Paris,Orange,90
Bordeaux,Rouge,80
Bordeaux,Vert,97
Toulouse,Marron,89
Bordeaux,Vert,68
Lille,Jaune,54
Bordeaux,Bleu,69
Marseille,Marron,43
Lyon,Vert,41
Bordeaux,Vert,54
Lille,Rouge,42
Lille,Jaune,52
Paris,Bleu,52
Paris,Marron,15
Strasbourg,Orange,67
Nice,Orange,91
Bordeaux,Orange,82
Paris,Marron,49
Toulouse,Orange,48
Lyon,Marron,91
Lyon,Vert,83
Lyon,Marron,97
Strasbourg,Jaune,93
Bordeaux,Bleu,53
Paris,Vert,60
Lyon,Bleu,13
Marseille,Marron,23
Toulouse,Orange,100
Paris,Marron,32
Paris,Orange,70
Bordeaux,Rouge,76
Montpellier,Orange,41
Toulouse,Marron,35
Toulouse,Marron,60
Paris,Rouge,42
Toulouse,Orange,58
Montpellier,Orange,34
Lyon,Rouge,15
Lyon,Orange,43
Avignon,Jaune,71
Lille,Rouge,88
Lyon,Orange,62
Lyon,Orange,35
Lille,Vert,24
Bordeaux,Vert,29
Montpellier,Orange,91
Marseille,Orange,27
Marseille,Jaune,10
Paris,Orange,69
Bordeaux,Orange,48
Bordeaux,Jaune,58
Lyon,Orange,53
Toulouse,Rouge,64
Lyon,Marron,38
Montpellier,Bleu,86
Paris,Bleu,82
Nice,Vert,68
Avignon,Bleu,42
Toulouse,Orange,15
Strasbourg,Bleu,60
Paris,Bleu,79
Paris,Vert,34
Strasbourg,Bleu,78
Paris,Jaune,29
Marseille,Bleu,41
Strasbourg,Jaune,67
Toulouse,Rouge,42
Nice,Rouge,21
Strasbourg,Vert,62
Montpellier,Vert,33
Toulouse,Bleu,40
Toulouse,Marron,86
Avignon,Bleu,42
Bordeaux,Bleu,41
Avignon,Rouge,12
Lille,Rouge,73
Bordeaux,Jaune,35
Strasbourg,Bleu,84
Lyon,Rouge,94
Paris,Bleu,76
Marseille,Orange,71
Avignon,Vert,27
Lille,Jaune,66
Paris,Bleu,79
Lille,Bleu,69
Montpellier,Bleu,39
Avignon,Marron,56
Toulouse,Jaune,91
Lille,Orange,29
Paris,Vert,81
Lille,Vert,76
Bordeaux,Vert,71
Strasbourg,Orange,78
Lille,Orange,37
Montpellier,Bleu,89
Lille,Marron,53
Lyon,Marron,93
Paris,Orange,18
Toulouse,Rouge,30
Lille,Orange,51
Marseille,Orange,100
Lille,Vert,46
Bordeaux,Marron,84
Bordeaux,Vert,95
Lille,Jaune,13
Toulouse,Orange,89
Strasbourg,Jaune,18
Toulouse,Orange,92
Montpellier,Marron,18
Toulouse,Bleu,30
Lyon,Jaune,18
Bordeaux,Rouge,52
Paris,Orange,85
Nice,Orange,45
Nice,Marron,86
Strasbourg,Jaune,83
Strasbourg,Vert,47
Montpellier,Vert,95
Marseille,Jaune,91
Montpellier,Orange,11
Strasbourg,Marron,37
Avignon,Rouge,34
Strasbourg,Vert,53
Strasbourg,Vert,81
Nice,Jaune,34
Avignon,Rouge,94
Strasbourg,Vert,70
Lyon,Rouge,74
Lille,Orange,57
Toulouse,Marron,25
Lille,Orange,57
Marseille,Marron,80
Nice,Jaune,93
Lyon,Jaune,41
Toulouse,Marron,37
Lyon,Marron,54
Lyon,Orange,81
Nice,Marron,22
Lyon,Vert,97
Nice,Rouge,61
Nice,Rouge,83
Strasbourg,Orange,27
Paris,Bleu,58
Avignon,Marron,55
Paris,Jaune,29
Lyon,Orange,95
Avignon,Marron,99
Strasbourg,Jaune,17
Bordeaux,Bleu,70
Marseille,Rouge,73
Bordeaux,Rouge,77
Nice,Marron,87
Nice,Jaune,41
Toulouse,Vert,37
Strasbourg,Rouge,80
Lyon,Jaune,46
Montpellier,Marron,56
Lille,Orange,83
Strasbourg,Vert,23
Paris,Bleu,73
Lyon,Orange,25
Bordeaux,Marron,11
Avignon,Rouge,30
Paris,Orange,11
Nice,Marron,75
Paris,Vert,18
Toulouse,Jaune,38
Strasbourg,Orange,15
Lyon,Marron,41
Montpellier,Marron,95
Montpellier,Marron,18
Montpellier,Rouge,66
Nice,Jaune,96
Toulouse,Bleu,77
Toulouse,Marron,41
Nice,Bleu,22
Bordeaux,Bleu,35
Montpellier,Orange,15
Strasbourg,Bleu,12
Lyon,Marron,49
Toulouse,Bleu,10
Avignon,Orange,42
Strasbourg,Orange,10
Avignon,Rouge,84
Marseille,Rouge,50
Strasbourg,Bleu,58
Bordeaux,Marron,48
Bordeaux,Jaune,98
Nice,Rouge,69
Toulouse,Jaune,21
Nice,Vert,31
Nice,Marron,93
Bordeaux,Vert,32
Montpellier,Orange,66
Bordeaux,Rouge,45
Marseille,Vert,18
Toulouse,Bleu,100
Paris,Jaune,11
Montpellier,Vert,66
Lyon,Orange,95
Marseille,Orange,91
Bordeaux,Jaune,24
Strasbourg,Bleu,85
Paris,Bleu,72
Bordeaux,Orange,46
Bordeaux,Bleu,50
Lille,Vert,25
Lille,Vert,54
Avignon,Vert,34
Lyon,Orange,36
Lyon,Bleu,86
Paris,Vert,26
Lille,Vert,53
Avignon,Bleu,36
Avignon,Rouge,19
Toulouse,Rouge,97
Marseille,Vert,51
Montpellier,Vert,67
Strasbourg,Orange,37
Nice,Marron,15
Toulouse,Marron,73
Strasbourg,Bleu,36
Lyon,Rouge,38
Bordeaux,Bleu,16
Montpellier,Bleu,75
Marseille,Orange,25
Strasbourg,Bleu,17
Marseille,Orange,80
Avignon,Vert,80
Strasbourg,Vert,38
Toulouse,Jaune,41
Paris,Orange,95
Toulouse,Vert,98
Strasbourg,Orange,87
Lyon,Marron,39
Paris,Orange,68
Nice,Jaune,93
Bordeaux,Rouge,70
Paris,Jaune,98
Lille,Rouge,34
Bordeaux,Vert,85
Montpellier,Orange,81
Nice,Jaune,59
Marseille,Orange,18
Toulouse,Orange,62
Strasbourg,Rouge,81
Paris,Marron,13
Avignon,Rouge,68
Toulouse,Bleu,100
Paris,Jaune,55
Strasbourg,Bleu,65
Montpellier,Rouge,71
Paris,Jaune,51
Marseille,Orange,80
Lyon,Vert,21
Lyon,Marron,57
Bordeaux,Jaune,20
Lyon,Vert,25
Marseille,Vert,29
Paris,Orange,51
Paris,Bleu,41
Avignon,Vert,28
Paris,Vert,20
Strasbourg,Rouge,77
Montpellier,Marron,54
Paris,Bleu,54
Lyon,Orange,35
Nice,Bleu,29
Paris,Marron,91
Bordeaux,Bleu,28
Toulouse,Marron,81
Toulouse,Rouge,34
Lyon,Jaune,97
Marseille,Bleu,86
Toulouse,Marron,39
Strasbourg,Rouge,65
Marseille,Jaune,87
Avignon,Orange,92
Avignon,Bleu,88
Strasbourg,Jaune,80
Lille,Orange,16
Marseille,Vert,66
Lille,Rouge,74
Bordeaux,Jaune,100
Bordeaux,Jaune,83
Marseille,Bleu,100
Marseille,Jaune,45
Avignon,Rouge,26
Toulouse,Marron,74
Lyon,Jaune,66
Bordeaux,Bleu,92
Nice,Marron,12
Avignon,Orange,34
Bordeaux,Jaune,79
Marseille,Rouge,38
Avignon,Rouge,17
Lyon,Marron,12
Lyon,Rouge,58
Strasbourg,Orange,44
Strasbourg,Jaune,20
Marseille,Orange,83
Toulouse,Vert,11
Avignon,Orange,85
Nice,Marron,45
Lyon,Rouge,66
Strasbourg,Orange,52
Paris,Jaune,20
Toulouse,Jaune,80
Marseille,Bleu,66
Nice,Orange,100
Nice,Rouge,54
Lille,Marron,83
Montpellier,Rouge,69
Lyon,Marron,93
Bordeaux,Marron,39
Bordeaux,Bleu,75
Paris,Jaune,53
Toulouse,Jaune,77
Bordeaux,Jaune,29
Marseille,Vert,50
Bordeaux,Orange,71
Nice,Vert,73
Toulouse,Orange,51
Strasbourg,Orange,67
Lyon,Jaune,52
Paris,Rouge,22
Paris,Jaune,73
Lille,Jaune,15
Paris,Marron,36
Paris,Orange,66
Marseille,Rouge,14
Toulouse,Marron,77
Lille,Vert,26
Bordeaux,Vert,56
Marseille,Bleu,86
Bordeaux,Jaune,19
Lille,Jaune,91
Toulouse,Rouge,14
Montpellier,Rouge,35
Paris,Bleu,74
Bordeaux,Bleu,19
Montpellier,Marron,43
Nice,Orange,27
Bordeaux,Rouge,22
Paris,Vert,43
Lyon,Jaune,62
Strasbourg,Vert,95
Bordeaux,Marron,64
Lyon,Vert,19
Strasbourg,Bleu,22
Bordeaux,Marron,36
Avignon,Bleu,76
Paris,Orange,66
Strasbourg,Marron,88
Lyon,Marron,56
Avignon,Rouge,90
Avignon,Rouge,12
Montpellier,Rouge,13
Toulouse,Vert,49
Lille,Bleu,88
Strasbourg,Vert,52
Avignon,Vert,52
Bordeaux,Vert,10
Lyon,Marron,71
Toulouse,Orange,53
Avignon,Vert,46
Montpellier,Jaune,21
Bordeaux,Jaune,34
Bordeaux,Marron,49
Toulouse,Bleu,38
Toulouse,Jaune,21
Avignon,Vert,50
Toulouse,Vert,86
Montpellier,Orange,36
Bordeaux,Bleu,73
Bordeaux,Vert,24
Lyon,Vert,65
Avignon,Jaune,53
Paris,Jaune,82
Strasbourg,Vert,80
Toulouse,Vert,24
Toulouse,Orange,51
Avignon,Bleu,83
Nice,Vert,90
Toulouse,Marron,20
Bordeaux,Vert,73
Lyon,Bleu,98
Avignon,Bleu,16
Marseille,Orange,26
Toulouse,Marron,12
Nice,Marron,31
Lyon,Vert,59
Montpellier,Bleu,25
Lille,Bleu,72
Avignon,Marron,76
Avignon,Rouge,81
Avignon,Bleu,24
Paris,Marron,19
Lyon,Marron,21
Marseille,Marron,11
Toulouse,Orange,70
Strasbourg,Marron,68
Lille,Orange,30
Nice,Rouge,91
Nice,Orange,30
Toulouse,Bleu,24
Lille,Bleu,12
Marseille,Orange,85
Bordeaux,Rouge,95
Marseille,Bleu,51
Marseille,Rouge,80
Lyon,Bleu,74
Strasbourg,Marron,18
Bordeaux,Orange,19
Montpellier,Orange,96
Marseille,Jaune,65
Paris,Jaune,30
Bordeaux,Jaune,44
Montpellier,Orange,45
Avignon,Marron,83
Strasbourg,Rouge,78
Bordeaux,Rouge,20
Toulouse,Bleu,13
Strasbourg,Vert,89
Marseille,Rouge,25
Marseille,Marron,47
Montpellier,Bleu,59
Strasbourg,Rouge,95
Montpellier,Orange,47
Avignon,Vert,79
Paris,Bleu,33
Marseille,Jaune,69
Toulouse,Bleu,28
Strasbourg,Vert,98
Toulouse,Jaune,63
Nice,Jaune,19
Lyon,Marron,88
Paris,Rouge,62
Bordeaux,Orange,15
Montpellier,Orange,15
Lille,Vert,73
Strasbourg,Vert,26
Bordeaux,Orange,36
Strasbourg,Orange,42
Toulouse,Marron,39
Lyon,Jaune,45
Lyon,Rouge,20
Nice,Rouge,89
Bordeaux,Bleu,99
Lille,Marron,61
Paris,Vert,53
Toulouse,Vert,72
Avignon,Rouge,14
Bordeaux,Bleu,35
Lille,Orange,72
Nice,Marron,80
Bordeaux,Bleu,81
Marseille,Bleu,82
Toulouse,Bleu,71
Bordeaux,Marron,23
Toulouse,Orange,12
Avignon,Orange,52
Avignon,Bleu,50
Toulouse,Marron,40
Nice,Jaune,73
Paris,Bleu,48
Bordeaux,Jaune,36
Marseille,Rouge,98
Montpellier,Vert,55
Avignon,Bleu,51
Bordeaux,Jaune,64
Strasbourg,Marron,37
Lyon,Orange,52
Strasbourg,Orange,45
Lyon,Marron,64
Toulouse,Jaune,67
Paris,Vert,96
Toulouse,Marron,39
Bordeaux,Orange,81
Lyon,Jaune,13
Nice,Marron,15
Nice,Orange,32
Toulouse,Orange,64
Montpellier,Orange,58
Lyon,Bleu,98
Toulouse,Jaune,90
Lyon,Orange,41
Paris,Orange,45
Marseille,Orange,26
Toulouse,Rouge,91
Lyon,Jaune,21
Lille,Jaune,99
Bordeaux,Jaune,53
Nice,Jaune,29
Strasbourg,Jaune,89
Lille,Bleu,15
Strasbourg,Jaune,58
Marseille,Orange,49
Bordeaux,Jaune,97
Lyon,Vert,73
Montpellier,Rouge,14
Nice,Rouge,45
Strasbourg,Rouge,57
Strasbourg,Vert,53
Lyon,Rouge,22
Avignon,Bleu,48
Marseille,Jaune,36
Strasbourg,Rouge,71
Lille,Jaune,64
Paris,Orange,59
Lyon,Rouge,86
Lille,Jaune,50
Nice,Marron,82
Avignon,Marron,11
Marseille,Orange,28
Paris,Marron,29
Nice,Rouge,31
Lille,Vert,85
Nice,Rouge,90
Nice,Jaune,72
Marseille,Vert,54
Bordeaux,Marron,39
Bordeaux,Rouge,70
Bordeaux,Bleu,34
Marseille,Bleu,63
Avignon,Marron,72
Toulouse,Vert,69
Marseille,Marron,23
Lyon,Bleu,58
Toulouse,Orange,20
Paris,Rouge,40
Lille,Jaune,67
Lyon,Jaune,57
Marseille,Rouge,34
Avignon,Vert,21
Marseille,Jaune,47
Lille,Jaune,96
Nice,Orange,53
Lyon,Rouge,44
Marseille,Rouge,37
Paris,Orange,97
Marseille,Vert,51
Lyon,Rouge,31
Lille,Vert,67
Lyon,Vert,78
Avignon,Marron,56
Marseille,Orange,76
Bordeaux,Rouge,63
Nice,Orange,74
Paris,Marron,26
Lyon,Bleu,75
Paris,Rouge,28
Lyon,Marron,60
Avignon,Orange,67
Nice,Vert,90
Avignon,Rouge,49
Strasbourg,Rouge,56
Lyon,Bleu,68
Lille,Rouge,81
Avignon,Rouge,69
Marseille,Bleu,52
Nice,Rouge,21
Toulouse,Orange,84
Bordeaux,Marron,18
Nice,Orange,91
Strasbourg,Bleu,35
Nice,Orange,99
Lyon,Vert,62
Nice,Bleu,37
Paris,Jaune,17
Bordeaux,Marron,86
Lille,Jaune,91
Marseille,Orange,56
Montpellier,Vert,29
Paris,Orange,37
Toulouse,Jaune,55
Nice,Rouge,78
Nice,Bleu,96
Toulouse,Vert,66
Lyon,Marron,98
Avignon,Orange,79
Marseille,Orange,28
Lyon,Vert,90
Paris,Marron,100
Avignon,Bleu,54
Montpellier,Marron,10
Strasbourg,Orange,47
Nice,Rouge,92
Nice,Orange,43
Toulouse,Marron,36
Montpellier,Vert,34
Lyon,Jaune,74
Lille,Jaune,69
Paris,Marron,68
Lille,Jaune,57
Nice,Bleu,89
Paris,Vert,46
Lille,Orange,83
Strasbourg,Jaune,48
Lille,Vert,91
Lyon,Jaune,27
Lille,Marron,86
Paris,Vert,16
Montpellier,Marron,15
Toulouse,Jaune,61
Bordeaux,Bleu,100
Montpellier,Orange,84
Strasbourg,Vert,58
Montpellier,Rouge,12
Lyon,Rouge,25
Montpellier,Marron,40
Avignon,Jaune,39
Bordeaux,Orange,19
Toulouse,Bleu,18
Strasbourg,Vert,52
Avignon,Jaune,37
Marseille,Marron,39
Montpellier,Rouge,47
Montpellier,Marron,18
Marseille,Orange,90
Strasbourg,Rouge,39
Bordeaux,Rouge,38
Lille,Orange,90
Toulouse,Rouge,35
Bordeaux,Vert,54
Nice,Vert,72
Nice,Vert,86
Marseille,Marron,24
Paris,Orange,86
Paris,Bleu,80
Lyon,Orange,14
Strasbourg,Orange,75
Marseille,Jaune,36
Bordeaux,Marron,98
Bordeaux,Vert,52
Avignon,Orange,13
Bordeaux,Marron,93
Strasbourg,Jaune,74
Lille,Jaune,90
Montpellier,Rouge,33
Avignon,Orange,74
Marseille,Rouge,52
Lille,Bleu,84
Avignon,Bleu,39
Toulouse,Orange,33
Avignon,Rouge,11
Toulouse,Vert,58
Lille,Orange,12
Strasbourg,Vert,29
Lyon,Orange,78
Nice,Marron,57
Avignon,Vert,11
Bordeaux,Jaune,40
Paris,Rouge,93
Paris,Rouge,91
Paris,Jaune,81
Strasbourg,Marron,27
Marseille,Bleu,51
Avignon,Orange,79
Lille,Bleu,94
Avignon,Marron,92
Avignon,Orange,81
Bordeaux,Orange,76
Marseille,Vert,26
Paris,Rouge,59
Montpellier,Rouge,38
Marseille,Marron,68
Lyon,Vert,87
Paris,Orange,74
Montpellier,Bleu,16
Avignon,Rouge,47
Avignon,Rouge,46
Montpellier,Bleu,83
Lille,Orange,89
Avignon,Rouge,99
Montpellier,Bleu,78
Toulouse,Orange,30
Montpellier,Bleu,19
Bordeaux,Rouge,21
Toulouse,Vert,78
Paris,Marron,86
Marseille,Marron,40
Bordeaux,Rouge,34
Lyon,Marron,92
Montpellier,Marron,46
Toulouse,Vert,65
Montpellier,Marron,21
Lille,Rouge,59
Lille,Marron,42
Lyon,Orange,59
Montpellier,Jaune,65
Montpellier,Rouge,36
Lille,Jaune,50
Avignon,Vert,60
Toulouse,Orange,21
Nice,Jaune,85
Nice,Jaune,88
Lyon,Marron,62
Bordeaux,Marron,69
Toulouse,Marron,61
Bordeaux,Bleu,42
Lyon,Rouge,68
Strasbourg,Marron,100
Lille,Rouge,29
Bordeaux,Bleu,37
Paris,Rouge,21
Paris,Marron,83
Marseille,Jaune,65
Avignon,Bleu,43
Paris,Marron,37
Bordeaux,Bleu,24
Lyon,Orange,95
Nice,Vert,83
Bordeaux,Jaune,49
Avignon,Jaune,73
Lyon,Vert,75
Lyon,Jaune,96
Paris,Rouge,47
Paris,Orange,17
Montpellier,Vert,78
Nice,Jaune,21
Toulouse,Bleu,40
Avignon,Bleu,18
Marseille,Rouge,89
Lille,Rouge,29
Lyon,Marron,86
Strasbourg,Bleu,27
Paris,Rouge,91
Strasbourg,Orange,68
Marseille,Vert,29
Avignon,Rouge,87
Bordeaux,Rouge,94
Strasbourg,Vert,68
Nice,Marron,51
Lyon,Jaune,55
Marseille,Rouge,72
Avignon,Marron,76
Strasbourg,Jaune,11
Lille,Rouge,69
Toulouse,Orange,97
Toulouse,Vert,53
Marseille,Vert,93
Lille,Orange,87
Lille,Jaune,54
Lille,Rouge,86
Paris,Rouge,35
Montpellier,Bleu,36
Toulouse,Rouge,91
Montpellier,Marron,15
Lyon,Bleu,51
Strasbourg,Jaune,99
Nice,Vert,30
Lille,Orange,98
Lille,Rouge,21
Montpellier,Vert,23
Montpellier,Vert,68
Strasbourg,Orange,49
Lyon,Marron,52
Strasbourg,Bleu,25
Avignon,Orange,77
Strasbourg,Marron,83
Lyon,Marron,30
Avignon,Orange,99
Paris,Rouge,47
Nice,Marron,23
Marseille,Vert,85
Avignon,Marron,86
Toulouse,Rouge,91
Bordeaux,Bleu,83
Avignon,Bleu,80
Paris,Bleu,60
Lyon,Jaune,63
Lyon,Rouge,20
Lille,Vert,92
Avignon,Vert,83
Lyon,Orange,18
Strasbourg,Bleu,71
Marseille,Bleu,36
Bordeaux,Bleu,25
Montpellier,Rouge,84
Strasbourg,Marron,43
Lyon,Rouge,94
Marseille,Bleu,100
Lille,Orange,92
Bordeaux,Vert,97
Nice,Jaune,96
Paris,Vert,52
Nice,Vert,67
Montpellier,Orange,93
Paris,Orange,45
Avignon,Orange,50
Bordeaux,Bleu,30
Nice,Bleu,98
Bordeaux,Vert,13
Nice,Orange,92
Toulouse,Jaune,59
Lille,Vert,74
Strasbourg,Rouge,67
Nice,Bleu,62
Toulouse,Marron,93
Strasbourg,Jaune,58
Marseille,Vert,85
Lyon,Vert,50
Nice,Vert,63
Avignon,Vert,21
Toulouse,Bleu,72
Lille,Rouge,34
Montpellier,Rouge,19
Bordeaux,Vert,81
Marseille,Bleu,20
Lille,Rouge,33
Marseille,Vert,100
Toulouse,Bleu,98
Avignon,Bleu,35
Montpellier,Jaune,38
Paris,Rouge,50
Lille,Orange,40
Paris,Vert,27
Lyon,Orange,33
Strasbourg,Bleu,99
Lyon,Marron,98
Marseille,Jaune,57
Avignon,Jaune,11
Lyon,Bleu,35
Paris,Bleu,92
Montpellier,Marron,83
Strasbourg,Orange,42
Paris,Jaune,16
Strasbourg,Vert,37
Nice,Marron,54
Lille,Orange,68
Strasbourg,Orange,42
Nice,Rouge,19
Paris,Orange,94
Marseille,Bleu,42
Marseille,Bleu,33
Lille,Vert,66
Bordeaux,Orange,52
Nice,Jaune,77
Montpellier,Bleu,61
Strasbourg,Bleu,73
Toulouse,Orange,83
Bordeaux,Jaune,77
Montpellier,Bleu,100
Nice,Orange,46
Strasbourg,Rouge,64
Montpellier,Jaune,56
Bordeaux,Rouge,17
Bordeaux,Rouge,19
Bordeaux,Bleu,78
Nice,Bleu,33
Montpellier,Bleu,36
Nice,Vert,77
Lyon,Rouge,67
Montpellier,Rouge,48
Lyon,Orange,53
Lille,Marron,94
Marseille,Marron,46
Lille,Orange,52
Montpellier,Jaune,84
Paris,Vert,21
Lille,Vert,64
Bordeaux,Orange,82
Nice,Orange,32
Paris,Orange,99
Toulouse,Marron,22
Paris,Marron,21
Bordeaux,Vert,61
Lyon,Bleu,53
Marseille,Jaune,23
Nice,Marron,82
Marseille,Orange,28
Lyon,Marron,47
Montpellier,Marron,72
Toulouse,Marron,14
Paris,Bleu,76
Strasbourg,Rouge,16
Toulouse,Marron,29
Nice,Rouge,88
Lyon,Vert,90
Lyon,Rouge,59
Lille,Marron,42
Toulouse,Orange,83
Bordeaux,Orange,22
Strasbourg,Bleu,76
Avignon,Bleu,16
Nice,Vert,18
Nice,Jaune,74
Paris,Orange,10
Montpellier,Jaune,12
Lille,Vert,79
Paris,Orange,37
Marseille,Marron,48
Strasbourg,Vert,25
Strasbourg,Bleu,40
Marseille,Marron,89
Strasbourg,Rouge,96
Montpellier,Vert,53
Marseille,Rouge,31
Strasbourg,Orange,28
Montpellier,Rouge,62
Avignon,Orange,15
Strasbourg,Marron,86
Paris,Rouge,34
Nice,Jaune,36
Toulouse,Jaune,15
Toulouse,Vert,57
Nice,Vert,54
Lille,Vert,66
Marseille,Vert,54
Marseille,Jaune,58
Toulouse,Orange,88
Avignon,Jaune,12
Bordeaux,Orange,51
Nice,Rouge,48
Paris,Jaune,24
Marseille,Vert,60
Bordeaux,Jaune,29
Paris,Bleu,83
Bordeaux,Bleu,41
Avignon,Vert,49
Marseille,Jaune,34
Toulouse,Bleu,92
Nice,Vert,74
Toulouse,Jaune,94
Toulouse,Rouge,33
Bordeaux,Rouge,29
Bordeaux,Orange,38
Montpellier,Rouge,83
Lille,Orange,12
Lille,Marron,98
Lille,Jaune,52
Strasbourg,Marron,24
Lille,Jaune,19
Lyon,Vert,70
Toulouse,Orange,91
Strasbourg,Jaune,58
Lyon,Rouge,76
Paris,Bleu,100
Toulouse,Vert,34
Toulouse,Jaune,48
Lyon,Jaune,80
Marseille,Jaune,13
Lyon,Jaune,98
Bordeaux,Vert,90
Marseille,Marron,32
Avignon,Orange,75
Nice,Jaune,51
Lyon,Orange,97
Lille,Jaune,35
Nice,Vert,41
Marseille,Vert,62
Strasbourg,Jaune,67
Toulouse,Bleu,10
Nice,Bleu,89
Toulouse,Bleu,86
Marseille,Rouge,76
Avignon,Vert,87
Strasbourg,Jaune,41
Nice,Rouge,64
Paris,Orange,80
Avignon,Orange,86
Strasbourg,Bleu,62
Montpellier,Orange,37
Paris,Bleu,97
Lille,Marron,35
Bordeaux,Rouge,19
Toulouse,Rouge,47
Paris,Jaune,42
Nice,Bleu,31
Nice,Rouge,11
Paris,Vert,66
Lille,Rouge,29
Avignon,Rouge,90
Montpellier,Orange,36
Lille,Vert,52
Paris,Bleu,89
Lille,Jaune,27
Paris,Marron,52
Montpellier,Marron,30
Paris,Orange,55
Lille,Marron,49
Bordeaux,Vert,56
Bordeaux,Marron,98
Marseille,Vert,99
Paris,Bleu,63
Montpellier,Marron,64
Montpellier,Jaune,74
Paris,Marron,73
Strasbourg,Marron,61
Marseille,Jaune,20
Toulouse,Marron,79
Lyon,Bleu,21
Strasbourg,Jaune,40
Lille,Rouge,56
Marseille,Jaune,56
Lille,Rouge,42
Strasbourg,Rouge,95
Lyon,Rouge,12
Bordeaux,Jaune,49
Nice,Marron,46
Avignon,Orange,99
Toulouse,Orange,46
Marseille,Bleu,97
Montpellier,Bleu,16
Lille,Jaune,22
Marseille,Orange,13
Lille,Marron,21
Lille,Orange,57
Lille,Vert,71
Bordeaux,Vert,13
Lyon,Marron,17
Paris,Bleu,13
Paris,Orange,56
Montpellier,Marron,97
Paris,Jaune,30
Lille,Orange,48
Strasbourg,Bleu,100
Paris,Marron,32
Strasbourg,Marron,53
Strasbourg,Vert,20
Strasbourg,Bleu,51
Lille,Bleu,89
Lyon,Marron,95
Marseille,Orange,22
Marseille,Orange,99
Lyon,Jaune,10
Toulouse,Bleu,31
Avignon,Rouge,55
Toulouse,Bleu,83
Toulouse,Jaune,25
Avignon,Rouge,37
Avignon,Bleu,28
Avignon,Orange,14
Paris,Rouge,76
Lille,Jaune,24
Lille,Orange,26
Marseille,Vert,57
Nice,Orange,43
Bordeaux,Rouge,97
Lille,Vert,93
Lyon,Jaune,67
Strasbourg,Orange,41
Nice,Marron,71
Toulouse,Marron,30
Lyon,Marron,24
Lille,Jaune,45
Bordeaux,Vert,60
Lille,Rouge,82
Avignon,Vert,42
Toulouse,Bleu,53
Avignon,Jaune,83
